,ID,ModifiedTMC,TOD,YEAR,CHAMP_LINK_COUNT,PRESIDIO,PHF,ALPHA,BETA,AT,FT2,LANES,DISTANCE,CAPACITY,FFS,INRIX_SPEED,SPEED_20TH,FF_TIME,INRIX_TIME,INRIX_VOL,CHAMP_PCE,CHAMP_VOL,TNC_VOL,TNC_PUDO,AVG_DUR,AVG_DUR_MAJOR_ARTERIALS,AVG_DUR_MINOR_ARTERIALS,BASE_INRIX_VOL_PRESIDIO
5533,105-14356_MD,105-14356,MD,2016,4,0.0,0.154,0.6,8.5,1.0,4,1.0,0.22,3896.1038961,19.5,11.375336,9.38,0.676923076923,1.16040528385,3976.81352065,49.2258090909,41.6957236364,158.768310909,17.7890909091,2.96484848485,0.0,0.0,0.0
5534,105-14357_MD,105-14357,MD,2016,5,0.0,0.154,0.6,8.5,1.0,4,1.0,0.29,3896.1038961,20.24,11.9465327381,9.772,0.859683794466,1.45648954232,3963.5345473,368.388371034,310.414956552,190.439342069,13.1568965517,2.19281609195,0.0,0.0,0.0
5535,105-14358_MD,105-14358,MD,2016,2,0.0,0.154,0.6,8.5,1.0,4,1.33333333333,0.18,5194.80519481,21.94,14.0398821008,11.0,0.49225159526,0.769237228807,5155.71773032,2026.46679667,1685.87879,286.602176667,12.3133333333,2.05222222222,0.0,0.0,0.0
5536,105-14360_MD,105-14360,MD,2016,4,0.0,0.154,0.6,8.5,2.0,4,1.0,0.28,3652.5974026,19.84,13.4115183246,11.0,0.846774193548,1.25265459088,3557.36782015,514.493320357,453.860318929,27.1714517857,1.72821428571,0.270033482143,0.0,0.0,0.0
5537,105-14361_MD,105-14361,MD,2016,3,0.0,0.154,0.6,3.5,1.0,3,1.24137931034,0.29,5642.63322884,18.9,11.656869469,9.824,0.920634920635,1.49268206582,5699.3157189,446.97802931,360.546851379,39.656582069,2.27896551724,0.443132183908,0.0,0.443132183908,0.0
5538,105-14362_MD,105-14362,MD,2016,6,0.0,0.154,0.6,3.5,1.0,3,1.0,0.66,4545.45454545,20.83,12.0400355366,11.0,1.90110417667,3.28902683714,4807.53539804,308.806046667,252.990501667,79.3155066667,6.315,1.22791666667,0.0,1.22791666667,0.0
5539,105-14363_MD,105-14363,MD,2016,3,0.0,0.154,0.6,3.5,1.0,3,1.0,0.22,4545.45454545,19.35,13.0070814273,11.54,0.682170542636,1.01483181095,4284.0155752,308.794295,223.75661,232.748275909,14.1231818182,2.74617424242,0.0,2.74617424242,0.0
5540,105-14364_MD,105-14364,MD,2016,3,0.0,0.154,0.6,3.5,1.0,3,1.21428571429,0.28,5519.48051948,19.98,10.9407729469,9.0,0.840840840841,1.53554050354,6047.73946198,476.374358571,362.94322,156.433384286,8.18535714286,1.59159722222,0.0,1.59159722222,0.0
5541,105-14366_MD,105-14366,MD,2016,3,0.0,0.154,0.6,3.5,2.0,3,2.0,0.19,9740.25974026,29.0,18.7218711656,15.0,0.393103448276,0.608913494766,9496.11224755,2651.93264421,2344.19094579,250.555553684,6.06736842105,1.26403508772,0.0,1.26403508772,0.0
5542,105-14367_MD,105-14367,MD,2016,9,0.0,0.154,0.6,3.5,2.0,3,2.0,0.45,9740.25974026,25.47,17.9130509745,14.0,1.06007067138,1.50728092263,8807.72182496,2983.61705,2598.72264,285.736455556,7.98,1.6625,0.0,1.6625,0.0
5543,105-14368_MD,105-14368,MD,2016,7,0.0,0.154,0.6,3.5,1.0,3,2.0,0.46,9486.16600791,26.0,19.3782406756,16.0,1.06153846154,1.42427790335,8076.734466,2482.42700674,2141.26196565,289.69031,8.68391304348,1.76195337114,0.0,1.76195337114,0.0
5544,105-14369_MD,105-14369,MD,2016,5,0.0,0.154,0.6,3.5,1.0,2,2.0,0.37,11688.3116883,27.56,18.4128074866,16.0,0.805515239478,1.2056825129,11074.5973035,3791.93965162,3239.45061541,418.788545405,13.2213513514,3.30533783784,3.30533783784,0.0,0.0
5545,105-14370_MD,105-14370,MD,2016,3,0.0,0.154,0.6,3.5,1.0,2,2.0,0.46,11688.3116883,26.82,16.6722151899,14.0,1.02908277405,1.6554488822,11736.2901832,3899.48078609,3303.53495913,604.42630913,28.2486956522,7.06217391304,7.06217391304,0.0,0.0
5546,105-14371_MD,105-14371,MD,2016,2,0.0,0.154,0.6,3.5,1.0,2,3.0,0.18,17532.4675325,20.99,10.6785190217,8.13,0.514530728919,1.01137620096,20085.7663261,6853.425535,5772.368915,664.375635,20.975,5.24375,5.24375,0.0,0.0
5547,105-14372_MD,105-14372,MD,2016,1,0.0,0.154,0.6,3.5,0.0,3,3.0,0.09,12662.3376623,22.06,10.467732644,7.0,0.244786944696,0.515871028011,15085.5412,4880.01221,4037.49421,554.21416,27.93,5.04291666667,0.0,5.04291666667,0.0
5548,105-14373_MD,105-14373,MD,2016,1,0.0,0.154,0.6,3.5,0.0,3,3.0,0.09,12662.3376623,24.36,12.1527259986,7.45,0.221674876847,0.444344750357,14670.839233,5121.89551,4252.11321,605.28146,44.44,8.02388888889,0.0,8.02388888889,0.0
5549,105-14374_MD,105-14374,MD,2016,2,0.0,0.154,0.6,3.5,0.0,3,3.0,0.09,12662.3376623,22.12,15.5529909366,10.964,0.244122965642,0.347200099454,11452.8768133,5274.58545,4268.74487,610.984298889,13.0122222222,2.34942901235,0.0,2.34942901235,0.0
5550,105-14375_MD,105-14375,MD,2016,3,0.0,0.154,0.6,3.5,0.0,3,2.33333333333,0.27,9848.48484848,16.16,9.84862110312,8.0,1.00247524752,1.64490031959,10035.5263679,5535.70377667,4555.39659,624.17404,22.3733333333,4.03962962963,0.0,4.03962962963,0.0
5551,105-14376_MD,105-14376,MD,2016,1,0.0,0.154,0.6,3.5,0.0,3,2.0,0.1,8441.55844156,15.52,11.453878327,9.0,0.386597938144,0.523840032931,7266.10462531,2180.07324,1676.03178,327.63966,20.48,3.69777777778,0.0,3.69777777778,0.0
5552,105-14378_MD,105-14378,MD,2016,2,0.0,0.154,0.6,8.5,1.0,4,1.0,0.14,3896.1038961,14.23,9.69425474255,8.0,0.590302178496,0.866492600316,3783.75183414,387.18002,307.196095,49.33498,4.415,0.735833333333,0.0,0.0,0.0
5553,105-14379_MD,105-14379,MD,2016,1,0.0,0.154,0.6,8.5,1.0,4,1.0,0.06,3896.1038961,15.27,7.72505952381,6.0,0.235756385069,0.466015826662,4125.95957655,1106.56946,944.98067,99.29952,5.39,0.898333333333,0.0,0.0,0.0
5554,105-14380_MD,105-14380,MD,2016,3,0.0,0.154,0.6,8.5,1.0,4,1.0,0.2,3896.1038961,15.92,11.3527074236,9.0,0.753768844221,1.05701658223,3717.1317751,911.519966,778.834855,71.381236,4.0035,0.66725,0.0,0.0,0.0
5555,105-14381_MD,105-14381,MD,2016,2,0.0,0.154,0.6,8.5,1.0,4,1.0,0.14,3896.1038961,16.92,11.469568567,8.0,0.496453900709,0.732372795971,3790.6764021,1078.235445,920.77415,82.10889,3.23,0.538333333333,0.0,0.0,0.0
5556,105-14382_MD,105-14382,MD,2016,1,0.0,0.154,0.6,8.5,1.0,4,1.0,0.07,3896.1038961,16.0,9.29967468175,6.0,0.2625,0.451628701404,3980.8952587,2009.97351,1729.12719,137.62884,8.57,1.42833333333,0.0,0.0,0.0
5557,105-14383_MD,105-14383,MD,2016,4,0.0,0.154,0.6,8.5,1.0,4,1.0,0.27,3896.1038961,15.78,8.4646278626,7.0,1.02661596958,1.913846688,4067.00698442,2054.54877593,1760.47285333,161.015573333,8.3737037037,1.39561728395,0.0,0.0,0.0
5558,105-14384_MD,105-14384,MD,2016,6,0.0,0.154,0.6,8.5,1.0,4,1.0,0.33,3896.1038961,15.87,7.64689119171,6.0,1.24763705104,2.58928752922,4172.94133879,1836.41957606,1523.32331424,175.394805758,11.1348484848,1.85580808081,0.0,0.0,0.0
5559,105-14385_MD,105-14385,MD,2016,6,0.0,0.154,0.6,8.5,1.0,4,1.0,0.36,3896.1038961,12.84,7.85290279627,6.56,1.68224299065,2.75057524082,3922.22455611,2989.05204333,2422.030985,230.555506667,9.70333333333,1.61722222222,0.0,0.0,0.0
5560,105-14386_MD,105-14386,MD,2016,3,0.0,0.154,0.6,8.5,1.0,4,1.0,0.21,3896.1038961,15.41,11.139266055,10.0,0.817650876055,1.1311337693,3696.13267288,2505.38488667,2030.04147,155.58385,3.41333333333,0.568888888889,0.0,0.0,0.0
5561,105-14387_MD,105-14387,MD,2016,5,0.0,0.154,0.6,8.5,1.0,4,1.0,0.19,4101.1619959,14.43,8.14044932079,6.36,0.790020790021,1.40041409887,4225.00204511,2294.08381947,1809.50812474,143.438307368,6.96684210526,1.22225300092,0.0,0.0,0.0
5562,105-14388_MD,105-14388,MD,2016,2,0.0,0.154,0.6,8.5,2.0,4,1.0,0.2,4220.77922078,15.2,9.15231818182,7.0,0.789473684211,1.3111432275,4268.96722896,543.310507,422.3934095,177.253319,12.518,2.26019444444,0.0,0.0,0.0
5563,105-14389_MD,105-14389,MD,2016,7,0.0,0.154,0.6,8.5,2.0,4,1.0,0.28,4220.77922078,19.46,12.5580090498,11.0,0.863309352518,1.33779167807,4177.44324798,61.3886,31.6519542857,19.4696475,1.83825964286,0.331907991071,0.0,0.0,0.0
5564,105-14391_MD,105-14391,MD,2016,2,0.0,0.154,0.6,8.5,1.0,4,1.0,0.14,3896.1038961,18.39,9.77878172589,8.0,0.456769983687,0.859002709689,4075.99735651,954.89783,843.87065,72.20846,2.545,0.424166666667,0.0,0.0,0.0
5565,105-14393_MD,105-14393,MD,2016,4,0.0,0.154,0.6,8.5,1.0,4,1.5,0.2,6493.50649351,20.82,10.5332336656,8.0,0.576368876081,1.13925128607,6876.53069249,1573.5313975,1400.3574455,125.150006,3.526,0.652962962963,0.0,0.0,0.0
5566,105-14394_MD,105-14394,MD,2016,2,0.0,0.154,0.6,3.5,1.0,3,2.0,0.14,9090.90909091,25.77,14.3063036304,11.0,0.325960419092,0.587153762216,9874.29659592,2276.98938,2016.507355,164.458825,4.33,0.841944444444,0.0,0.841944444444,0.0
5567,105-14395_MD,105-14395,MD,2016,1,0.0,0.154,0.6,3.5,1.0,3,2.0,0.07,9090.90909091,25.6,7.82119825708,5.604,0.1640625,0.537002114247,13301.0745249,1424.59387,1224.45277,193.79803,5.16,1.00333333333,0.0,1.00333333333,0.0
5568,105-14396_MD,105-14396,MD,2016,4,0.0,0.154,0.6,3.5,1.0,3,2.0,0.29,9090.90909091,23.25,11.7463701707,9.558,0.748387096774,1.48130867214,10456.8671505,1054.9689369,890.864076207,154.377838276,6.23655172414,1.21266283525,0.0,1.21266283525,0.0
5569,105-14397_MD,105-14397,MD,2016,6,0.0,0.154,0.6,8.5,1.0,4,1.60606060606,0.33,7044.47068083,17.57,10.1341649049,8.46,1.12692088788,1.95378703483,7213.2270899,2692.62642182,2228.64557727,206.72659303,5.99878787879,1.12555873197,0.0,0.0,0.0
5570,105-14398_MD,105-14398,MD,2016,7,0.0,0.154,0.6,8.5,1.0,4,1.0,0.36,1948.05194805,16.78,9.92231301939,9.0,1.28724672229,2.17691177025,1980.73168843,1560.039835,1281.47018167,150.938763333,10.1708333333,0.847569444444,0.0,0.0,0.0
5571,105-14399_MD,105-14399,MD,2016,8,0.0,0.154,0.6,8.5,1.0,4,1.0,0.4,1948.05194805,14.91,10.6430357143,9.14,1.60965794769,2.25499572155,1857.80786521,1293.137979,1039.48243125,102.7045525,3.74575,0.312145833333,0.0,0.0,0.0
5572,105-14402_MD,105-14402,MD,2016,5,0.0,0.154,0.6,8.5,1.0,4,1.0,0.36,4049.42279942,20.87,11.5662601626,10.0,1.03497843795,1.86750079078,4191.51635387,173.871228889,147.464211667,54.05738,3.205,0.555187114198,0.0,0.0,0.0
5573,105-14403_MD,105-14403,MD,2016,5,0.0,0.154,0.6,8.5,1.0,4,1.0,0.37,3896.1038961,23.98,11.5594444444,10.0,0.92577147623,1.92050752151,4172.5490269,211.665061351,185.092342162,81.5153286486,6.95567567568,1.15927927928,0.0,0.0,0.0
5574,105-14404_MD,105-14404,MD,2016,5,0.0,0.154,0.6,8.5,1.0,4,1.0,0.46,3896.1038961,21.44,9.93809946714,9.0,1.28731343284,2.77719096003,4209.17519358,596.999434607,512.134999641,97.0095858193,11.2323917391,1.87206528986,0.0,0.0,0.0
5575,105-14410_MD,105-14410,MD,2016,4,0.0,0.154,0.6,8.5,1.0,4,1.0,0.35,1948.05194805,16.3,11.6538873239,10.0,1.28834355828,1.80197383211,1856.58303536,416.182311429,351.477822571,55.7196122857,4.58028571429,0.38169047619,0.0,0.0,0.0
5576,105-14411_MD,105-14411,MD,2016,5,0.0,0.154,0.6,8.5,1.0,4,1.14285714286,0.42,3200.37105751,16.63,11.0030311231,10.0,1.51533373422,2.29027798959,3140.77563518,73.1128510714,44.3586951643,77.3982766786,12.9475214286,1.55100517113,0.0,0.0,0.0
5577,105-14412_MD,105-14412,MD,2016,6,0.0,0.154,0.6,8.5,1.0,4,2.0,0.54,8225.10822511,16.13,10.2037003745,9.0,2.00867947923,3.17531864038,8193.6954186,891.184699804,731.402601152,258.840522856,25.5078,4.48748333333,0.0,0.0,0.0
5578,105-14413_MD,105-14413,MD,2016,2,0.0,0.154,0.6,3.5,0.0,3,2.0,0.18,8441.55844156,20.26,10.3067388167,7.18,0.533070088845,1.0478581239,9671.14155146,3679.91931,3004.818695,557.57098,52.825,9.53784722222,0.0,9.53784722222,0.0
5579,105-14414_MD,105-14414,MD,2016,5,0.0,0.154,0.6,3.5,0.0,3,2.0,0.45,8441.55844156,18.39,11.9329510961,10.0,1.46818923328,2.26264230722,8196.03963431,4874.485448,4033.729264,789.198548,51.744,9.34266666667,0.0,9.34266666667,0.0
5580,105-14415_MD,105-14415,MD,2016,2,0.0,0.154,0.6,3.5,0.0,3,2.0,0.18,8441.55844156,15.92,7.59694724363,5.662,0.678391959799,1.4216236672,10026.1619031,4637.854735,3792.37179,1178.331505,119.39,21.5565277778,0.0,21.5565277778,0.0
5581,105-14416_MD,105-14416,MD,2016,3,0.0,0.154,0.6,3.5,0.0,3,1.5,0.18,6331.16883117,17.36,8.63981271283,7.0,0.622119815668,1.25002709653,7345.44730286,4279.63957944,3197.86584056,886.248755556,92.0511111111,16.6203395062,0.0,16.6203395062,0.0
5582,105-14417_MD,105-14417,MD,2016,2,0.0,0.154,0.6,3.5,0.0,3,1.0,0.1126,4220.77922078,15.8,7.69120115774,6.0,0.427594936709,0.87840635831,4958.36697362,2316.9665756,1708.60608558,318.777150178,48.9570337478,8.83946442668,0.0,8.83946442668,0.0
5583,105-14419_MD,105-14419,MD,2016,3,0.0,0.154,0.6,3.5,0.0,3,2.0,0.21,8441.55844156,16.09,7.33853325047,5.36,0.783095090118,1.71696435377,10272.0473244,2593.11306048,2115.83295286,336.258592857,28.5028571429,5.14634920635,0.0,5.14634920635,0.0
5584,105-14420_MD,105-14420,MD,2016,2,0.0,0.154,0.6,3.5,0.0,3,2.0,0.06,8441.55844156,16.36,6.85345373891,4.124,0.220048899756,0.525282600153,10725.3576427,8440.61426,7187.962395,761.673865,17.08,3.08388888889,0.0,3.08388888889,0.0
5585,105-14422_MD,105-14422,MD,2016,4,0.0,0.154,0.6,8.5,0.0,4,1.0,0.1685,1948.05194805,12.35,7.69620895522,6.0,0.818623481781,1.31363377201,1949.83578771,546.586971929,462.451856647,49.9147195549,2.32044510386,0.193370425321,0.0,0.0,0.0
5586,105-14423_MD,105-14423,MD,2016,1,0.0,0.154,0.6,8.5,0.0,4,1.0,0.07,1948.05194805,15.93,11.1079108635,8.156,0.263653483992,0.37810890379,1875.2770027,517.80322,442.61954,50.80059,1.74,0.145,0.0,0.0,0.0
5587,105-14424_MD,105-14424,MD,2016,5,0.0,0.154,0.6,8.5,0.0,4,1.0,0.14,1948.05194805,13.48,9.64963855422,7.0,0.623145400593,0.870498926235,1855.63262645,428.605712143,365.700872143,29.79161,0.857857142857,0.0714880952381,0.0,0.0,0.0
5588,105-14425_MD,105-14425,MD,2016,5,0.0,0.154,0.6,8.5,1.0,4,1.0,0.2,1948.05194805,16.15,10.4548130841,8.948,0.743034055728,1.14779670411,1926.03474466,1779.082445,1692.022911,93.154216,3.7125,0.309375,0.0,0.0,0.0
5589,105-14426_MD,105-14426,MD,2016,3,0.0,0.154,0.6,8.5,1.0,4,1.0,0.2,3896.1038961,16.99,7.43576502732,6.0,0.706297822248,1.61382184024,4261.26603406,1286.8585245,1210.9836135,84.7689745,9.8475,1.64125,0.0,0.0,0.0
5590,105-14431_MD,105-14431,MD,2016,7,0.0,0.154,0.6,8.5,0.0,4,1.0,0.33,1948.05194805,15.12,10.2215317287,9.0,1.30952380952,1.93708736866,1897.21856353,1628.97535091,1514.90384636,107.92888,3.47545454545,0.289621212121,0.0,0.0,0.0
5591,105-14432_MD,105-14432,MD,2016,5,0.0,0.154,0.6,8.5,1.0,4,1.0,0.18,1948.05194805,16.55,10.9914110429,9.604,0.652567975831,0.98258539853,1909.26582887,1701.29767,1607.38354,83.2312361111,1.51611111111,0.126342592593,0.0,0.0,0.0
5592,105-14433_MD,105-14433,MD,2016,6,0.0,0.154,0.6,8.5,1.0,4,1.0,0.25,1948.05194805,14.99,11.0174509804,9.0,1.00066711141,1.36147644557,1834.76879067,1467.4509664,1401.488786,66.8935744,1.8708,0.1559,0.0,0.0,0.0
5593,105-14435_MD,105-14435,MD,2016,1,0.0,0.154,0.6,3.5,0.0,2,3.0,0.07,16558.4415584,20.67,5.74680323139,3.53,0.203193033382,0.73084110085,25166.0450886,5336.83154,4213.49536,602.10618,52.01,12.2801388889,12.2801388889,0.0,0.0
5594,105-14436_MD,105-14436,MD,2016,7,0.0,0.154,0.6,3.5,0.0,2,3.24,0.25,17883.1168831,19.88,8.55233912155,6.0,0.754527162978,1.7539061287,22423.4029993,4962.4688288,3857.9905548,717.9142088,37.3056,8.80826666667,8.80826666667,0.0,0.0
5595,105-14437_MD,105-14437,MD,2016,3,0.0,0.154,0.6,3.5,0.0,2,3.0,0.18,16883.1168831,22.84,13.9404828326,11.0,0.472854640981,0.77472209031,17184.9796063,6124.14583333,4601.76805,886.451603333,51.3533333333,12.3628395062,12.3628395062,0.0,0.0
5596,105-14439_MD,105-14439,MD,2016,1,0.0,0.154,0.6,8.5,1.0,4,1.0,0.1924,3896.1038961,25.02,12.0842703232,8.0,0.46139088729,0.955291440132,4170.70300335,142.18498,102.40709,400.84434,75.78,12.63,0.0,0.0,0.0
5597,105-14440_MD,105-14440,MD,2016,3,0.0,0.154,0.6,8.5,1.0,4,1.0,0.51,3896.1038961,21.77,14.1660598504,11.064,1.40560404226,2.1600925256,3845.39472031,171.654903333,112.338263333,371.459546667,56.0333333333,9.33888888889,0.0,0.0,0.0
5598,105-14441_MD,105-14441,MD,2016,4,0.0,0.154,0.6,3.5,1.0,2,1.0,0.17,5844.15584416,27.18,8.29770037453,5.0,0.37527593819,1.22925624445,8553.3235154,1005.90072059,764.355188824,298.234911765,24.4052941176,6.10132352941,6.10132352941,0.0,0.0
5599,105-14442_MD,105-14442,MD,2016,3,0.0,0.154,0.6,3.5,1.0,2,1.0,0.17,5844.15584416,23.25,9.39946148093,6.0,0.438709677419,1.08516855149,7554.59272668,527.101361176,417.253279412,350.154215294,42.4347058824,10.6086764706,10.6086764706,0.0,0.0
5600,105-14443_MD,105-14443,MD,2016,2,0.0,0.154,0.6,3.5,1.0,2,1.0,0.16,5844.15584416,21.77,11.9758167331,9.0,0.44097381718,0.801615473412,6384.89473022,161.46253,130.00126375,112.2420575,16.0125,4.003125,4.003125,0.0,0.0
5601,105-14445_MD,105-14445,MD,2016,2,0.0,0.154,0.6,3.5,1.0,2,2.0,0.17,11688.3116883,26.89,13.0982195333,10.0,0.379323168464,0.778731794353,13725.8562781,2068.27728,1579.806315,627.340475,54.965,13.74125,13.74125,0.0,0.0
5602,105-14446_MD,105-14446,MD,2016,6,0.0,0.154,0.6,3.5,1.0,2,2.0,0.1644,11688.3116883,24.46,14.7311306902,11.0,0.403270645953,0.669602368443,12013.2063666,2578.78924496,1958.37325494,663.033360754,13.3629683698,3.34074209246,3.34074209246,0.0,0.0
5603,105-14447_MD,105-14447,MD,2016,2,0.0,0.154,0.6,3.5,1.0,2,2.0,0.34,11688.3116883,24.26,13.4291007584,10.71,0.840890354493,1.51908905645,12719.1020202,4451.20569,3424.149625,1015.99594,65.09,16.2725,16.2725,0.0,0.0
5604,105-14448_MD,105-14448,MD,2016,3,0.0,0.154,0.6,3.5,1.0,2,2.0,0.17,11688.3116883,25.47,11.5469389027,7.204,0.400471142521,0.883350997693,14267.7841392,4115.94982412,3146.4218,965.580271176,38.5711764706,9.64279411765,9.64279411765,0.0,0.0
5605,105-14449_MD,105-14449,MD,2016,3,0.0,0.154,0.6,3.5,1.0,2,2.0,0.17,11688.3116883,24.62,14.4925093075,10.0,0.414297319253,0.703811864707,12208.6621053,3615.90181176,2732.71604294,688.561992941,34.9388235294,8.73470588235,8.73470588235,0.0,0.0
5606,105-14450_MD,105-14450,MD,2016,4,0.0,0.154,0.6,3.5,1.0,2,1.0,0.29,5844.15584416,20.59,13.7388289806,12.0,0.845070422535,1.26648348448,5543.30277277,1048.33815483,798.279514483,294.523037241,22.2189655172,5.55474137931,5.55474137931,0.0,0.0
5607,105-14452_MD,105-14452,MD,2016,9,0.0,0.154,0.6,8.5,2.0,4,1.0,0.51,4220.77922078,17.1,12.780727459,12.0,1.78947368421,2.39422991361,3945.15135263,290.633371176,236.116355882,75.2523215686,5.10078431373,0.920974945534,0.0,0.0,0.0
5608,105-14453_MD,105-14453,MD,2016,2,0.0,0.154,0.6,8.5,2.0,4,1.375,0.08,6290.58441558,26.03,9.67350524476,6.0,0.18440261237,0.49620069236,7106.02761332,1863.60560625,1490.46232375,156.833925,7.38375,1.44505208333,0.0,0.0,0.0
5609,105-14454_MD,105-14454,MD,2016,4,0.0,0.154,0.6,3.5,2.0,3,2.0,0.19,9740.25974026,26.53,12.8215376344,9.0,0.429702223897,0.88912892705,11488.2930316,1684.59584526,1362.05267789,157.181752105,3.22210526316,0.671271929825,0.0,0.671271929825,0.0
5610,105-14456_MD,105-14456,MD,2016,1,0.0,0.154,0.6,3.5,0.0,2,1.0,0.0703,5519.48051948,15.29,5.69348958333,3.434,0.275866579464,0.740846178475,7414.2109046,6078.91113,5427.40311,230.76848,25.18,5.94527777778,5.94527777778,0.0,0.0
5612,105-14461_MD,105-14461,MD,2016,5,0.0,0.154,0.6,8.5,2.0,4,1.0,0.25,4220.77922078,16.37,12.5361423221,11.38,0.916310323763,1.19654034029,3899.0588605,156.47812,140.077862,28.3367,1.276,0.230388888889,0.0,0.0,0.0
5613,105-14462_MD,105-14462,MD,2016,6,0.0,0.154,0.6,8.5,2.0,4,1.0,0.3,4220.77922078,15.41,10.7967108753,9.0,1.16807268008,1.66717440227,4055.53065914,367.021718333,316.943213333,54.550855,2.83666666667,0.512175925926,0.0,0.0,0.0
5614,105-14463_MD,105-14463,MD,2016,2,0.0,0.154,0.6,8.5,2.0,4,1.0,0.26,4220.77922078,20.46,14.4079765396,11.61,0.762463343109,1.08273357866,4047.38539774,126.531749615,101.955218462,70.4933426923,3.08346153846,0.556736111111,0.0,0.0,0.0
5615,105-14475_MD,105-14475,MD,2016,2,0.0,0.154,0.6,3.5,2.0,3,1.0,0.14,4870.12987013,22.37,13.3938028169,10.0,0.375502905677,0.627155716329,5026.49744636,431.832215,373.08825,8.86821,0.575,0.119791666667,0.0,0.119791666667,0.0
5616,105-14476_MD,105-14476,MD,2016,6,0.0,0.154,0.6,3.5,2.0,3,1.0,0.34,4870.12987013,18.53,13.536424581,11.0,1.10091743119,1.50704492741,4238.23688607,1734.05564765,1605.79521971,35.3471791176,2.14,0.445833333333,0.0,0.445833333333,0.0
5617,105-14477_MD,105-14477,MD,2016,6,0.0,0.154,0.6,3.5,2.0,3,1.0,0.33,5106.25737898,27.35,19.6289056604,17.0,0.7239488117,1.00871644821,4525.97037993,2507.38727455,2339.00787545,29.70283,0.518181818182,0.113188705234,0.0,0.113188705234,0.0
5618,105-14478_MD,105-14478,MD,2016,4,0.0,0.154,0.6,3.5,3.0,3,1.0,0.25,5194.80519481,23.03,18.8671212121,16.0,0.651324359531,0.795033849169,3903.34505825,1841.6225464,1693.6127676,26.6974204,0.9664,0.214755555556,0.0,0.214755555556,0.0
5619,105-14479_MD,105-14479,MD,2016,15,0.0,0.154,0.6,3.5,3.0,3,1.0,0.58,5194.80519481,21.79,18.5389517471,17.0,1.59706287288,1.87712878671,3655.41742606,2236.99110879,2023.91807155,27.8180924138,0.53724137931,0.11938697318,0.0,0.11938697318,0.0
5620,105-14480_MD,105-14480,MD,2016,12,0.0,0.154,0.6,3.5,3.0,3,1.0,0.54,5194.80519481,21.33,14.2098080614,12.0,1.51898734177,2.28011524575,4934.15471403,1540.63736315,1290.25491111,14.6613481481,0.508703703704,0.11304526749,0.0,0.11304526749,0.0
5621,105-14482_MD,105-14482,MD,2016,3,0.0,0.154,0.6,8.5,3.0,4,1.0,0.27,2272.72727273,25.4,15.2033333333,13.0,0.637795275591,1.06555579917,2302.70176907,165.08641,145.44225,2.35385333333,0.2,0.0194444444444,0.0,0.0,0.0
5622,105-14483_MD,105-14483,MD,2016,4,0.0,0.154,0.6,8.5,3.0,4,1.0,0.31,2272.72727273,26.43,14.499380531,13.0,0.703745743473,1.28281342504,2358.76168263,299.969341935,276.825830645,5.29894516129,0.275483870968,0.0267831541219,0.0,0.0,0.0
5623,105-14485_MD,105-14485,MD,2016,3,0.0,0.154,0.6,3.5,3.0,3,1.234375,0.64,6412.33766234,34.82,27.8701186944,25.936,1.10281447444,1.37781975101,4989.64793316,696.047786875,642.927509531,10.9832564062,0.15796875,0.0351041666667,0.0,0.0351041666667,0.0
5624,105-14486_MD,105-14486,MD,2016,5,0.0,0.154,0.6,3.5,3.0,3,1.0,0.35,5194.80519481,25.61,22.3054666667,20.59,0.819992190551,0.941473241237,3483.46482742,1596.902248,1445.451052,36.77418,1.24,0.275555555556,0.0,0.275555555556,0.0
5625,105-14488_MD,105-14488,MD,2016,1,0.0,0.154,0.6,8.5,2.0,4,1.0,0.05,4220.77922078,16.29,7.65615,5.0,0.184162062615,0.391841852628,4546.03700942,1569.30237,1465.96926,31.17658,1.34,0.241944444444,0.0,0.0,0.0
5626,105-14489_MD,105-14489,MD,2016,6,0.0,0.154,0.6,8.5,2.0,4,1.0,0.3,4220.77922078,15.4,11.341070615,9.0,1.16883116883,1.58715174352,3971.85480572,1926.0756,1787.91016667,24.8675266667,0.816666666667,0.147453703704,0.0,0.0,0.0
5627,105-14490_MD,105-14490,MD,2016,7,0.0,0.154,0.6,8.5,2.0,4,1.0,0.34,4258.9763178,16.73,12.9685778781,12.0,1.21936640765,1.57303292556,3909.89455464,1811.55832794,1683.13388294,23.1840744118,0.618235294118,0.112636005383,0.0,0.0,0.0
5628,105-14491_MD,105-14491,MD,2016,1,0.0,0.154,0.6,3.5,3.0,3,1.0,0.14,5194.80519481,31.03,26.5140460526,24.0,0.270705768611,0.316813208491,3625.08738362,1206.42017,1113.42419,22.2372,0.37,0.0822222222222,0.0,0.0822222222222,0.0
5629,105-14493_MD,105-14493,MD,2016,11,0.0,0.154,0.6,8.5,3.0,4,1.0,0.53,2272.72727273,21.63,16.7151070336,15.0,1.47018030513,1.90247061751,2089.80891111,699.717331698,627.945403962,22.7429681132,0.404339622642,0.0393107966457,0.0,0.0,0.0
5630,105-14494_MD,105-14494,MD,2016,11,0.0,0.154,0.6,8.5,3.0,4,1.0,0.54,2525.25252525,20.87,15.815942029,14.0,1.55246765692,2.04856593054,2344.85429506,780.541626852,710.622184074,22.2599033333,0.355555555556,0.0384087791495,0.0,0.0,0.0
